#### Simulations (500)
# forall (i:(const (range (int) "0" "numberOfPassenger - 1"))) passenger[i].ArrivedAtGate || !passenger[i].shengen #1
0.0,0.0
1374.1549003858704,0.0
1374.1549003858704,1.0
3000.0,1.0
# forall (i:(const (range (int) "0" "numberOfPassenger - 1"))) passenger[i].ArrivedAtGate || !passenger[i].shengen #2
0.0,0.0
1330.6602036519585,0.0
1330.6602036519585,1.0
3000.0,1.0
# forall (i:(const (range (int) "0" "numberOfPassenger - 1"))) passenger[i].ArrivedAtGate || !passenger[i].shengen #3
0.0,0.0
1379.2845462065366,0.0
1379.2845462065366,1.0
3000.0,1.0
# forall (i:(const (range (int) "0" "numberOfPassenger - 1"))) passenger[i].ArrivedAtGate || !passenger[i].shengen #4
0.0,0.0
1428.5990054338426,0.0
1428.5990054338426,1.0
3000.0,1.0
# forall (i:(const (range (int) "0" "numberOfPassenger - 1"))) passenger[i].ArrivedAtGate || !passenger[i].shengen #5
0.0,0.0
1434.7469114570508,0.0
1434.7469114570508,1.0
3000.0,1.0
# forall (i:(const (range (int) "0" "numberOfPassenger - 1"))) passenger[i].ArrivedAtGate || !passenger[i].shengen #6
0.0,0.0
1383.578821612216,0.0
1383.578821612216,1.0
3000.0,1.0
# forall (i:(const (range (int) "0" "numberOfPassenger - 1"))) passenger[i].ArrivedAtGate || !passenger[i].shengen #7
0.0,0.0
1390.5554701018957,0.0
1390.5554701018957,1.0
3000.0,1.0
# forall (i:(const (range (int) "0" "numberOfPassenger - 1"))) passenger[i].ArrivedAtGate || !passenger[i].shengen #8
0.0,0.0
1375.1364262204047,0.0
1375.1364262204047,1.0
3000.0,1.0
# forall (i:(const (range (int) "0" "numberOfPassenger - 1"))) passenger[i].ArrivedAtGate || !passenger[i].shengen #9
0.0,0.0
1406.8108866630564,0.0
1406.8108866630564,1.0
3000.0,1.0
# forall (i:(const (range (int) "0" "numberOfPassenger - 1"))) passenger[i].ArrivedAtGate || !passenger[i].shengen #10
0.0,0.0
